shard_id,projection_id,hf_module_path,sim_module_path,sim_layer,target_gpt2_block,qkv_component,sim_input_start,sim_input_end,sim_output_start,sim_output_end,canonical_row_start,canonical_row_end,canonical_col_start,canonical_col_end,tile_id,tier_id,policy,placement_seed,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score
decoder_stack.layers.3.v_proj_out#r1c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,4,V,512,768,512,768,2048,2304,512,768,27,2,static_sensitivity,42,65536,1769472,0.037037037037037035,0.738783729916662
decoder_stack.layers.3.out_proj#r0c0,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,3,,0,512,0,512,0,512,0,512,12,5,static_sensitivity,42,262144,589824,0.4444444444444444,0.08788964415991174
decoder_stack.layers.3.out_proj#r0c1,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,3,,0,512,512,768,512,768,0,512,13,5,static_sensitivity,42,131072,589824,0.2222222222222222,0.08788964415991174
decoder_stack.layers.3.out_proj#r1c0,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,3,,512,768,0,512,0,512,512,768,15,5,static_sensitivity,42,131072,589824,0.2222222222222222,0.08788964415991174
decoder_stack.layers.3.out_proj#r1c1,block_3/attn.c_proj,transformer.h.3.attn.c_proj,decoder_stack.layers.3.out_proj,3,3,,512,768,512,768,512,768,512,768,16,5,static_sensitivity,42,65536,589824,0.1111111111111111,0.08788964415991174
decoder_stack.layers.3.ffn1#r0c0,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,0,512,0,512,0,512,28,3,static_sensitivity,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c1,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,512,1024,512,1024,0,512,29,3,static_sensitivity,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c2,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,1024,1536,1024,1536,0,512,30,3,static_sensitivity,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c3,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,1536,2048,1536,2048,0,512,31,3,static_sensitivity,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c4,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,2048,2560,2048,2560,0,512,32,3,static_sensitivity,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r0c5,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,0,512,2560,3072,2560,3072,0,512,33,3,static_sensitivity,42,262144,2359296,0.1111111111111111,0.163841799681272
decoder_stack.layers.3.ffn1#r1c0,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,0,512,0,512,512,768,34,3,static_sensitivity,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c1,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,512,1024,512,1024,512,768,35,3,static_sensitivity,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c2,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,1024,1536,1024,1536,512,768,36,3,static_sensitivity,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c3,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,1536,2048,1536,2048,512,768,39,3,static_sensitivity,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c4,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,2048,2560,2048,2560,512,768,40,3,static_sensitivity,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn1#r1c5,block_3/mlp.c_fc,transformer.h.3.mlp.c_fc,decoder_stack.layers.3.ffn1,3,3,,512,768,2560,3072,2560,3072,512,768,42,3,static_sensitivity,42,131072,2359296,0.05555555555555555,0.163841799681272
decoder_stack.layers.3.ffn2#r0c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,0,512,0,512,0,512,0,512,0,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r0c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,0,512,512,768,512,768,0,512,1,0,static_sensitivity,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r1c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,512,1024,0,512,0,512,512,1024,2,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r1c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,512,1024,512,768,512,768,512,1024,3,0,static_sensitivity,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r2c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,1024,1536,0,512,0,512,1024,1536,37,6,static_sensitivity,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r2c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,1024,1536,512,768,512,768,1024,1536,60,6,static_sensitivity,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r3c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,1536,2048,0,512,0,512,1536,2048,24,6,static_sensitivity,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r3c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,1536,2048,512,768,512,768,1536,2048,43,6,static_sensitivity,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r4c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,2048,2560,0,512,0,512,2048,2560,67,6,static_sensitivity,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r4c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,2048,2560,512,768,512,768,2048,2560,41,6,static_sensitivity,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.3.ffn2#r5c0,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,2560,3072,0,512,0,512,2560,3072,38,6,static_sensitivity,42,262144,2359296,0.1111111111111111,0.9666221786910064
decoder_stack.layers.3.ffn2#r5c1,block_3/mlp.c_proj,transformer.h.3.mlp.c_proj,decoder_stack.layers.3.ffn2,3,3,,2560,3072,512,768,512,768,2560,3072,14,6,static_sensitivity,42,131072,2359296,0.05555555555555555,0.9666221786910064
decoder_stack.layers.4.q_proj_out#r0c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,5,Q,0,512,0,512,0,512,0,512,28,0,static_sensitivity,42,262144,1769472,0.14814814814814814,1.2303912313897905
decoder_stack.layers.4.q_proj_out#r0c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,5,Q,0,512,512,768,512,768,0,512,29,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.q_proj_out#r1c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,5,Q,512,768,0,512,0,512,512,768,30,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.q_proj_out#r1c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.q_proj_out,4,5,Q,512,768,512,768,512,768,512,768,31,0,static_sensitivity,42,65536,1769472,0.037037037037037035,1.2303912313897905
decoder_stack.layers.4.k_proj_out#r0c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,5,K,0,512,0,512,768,1280,0,512,22,0,static_sensitivity,42,262144,1769472,0.14814814814814814,1.2303912313897905
decoder_stack.layers.4.k_proj_out#r0c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,5,K,0,512,512,768,1280,1536,0,512,25,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.k_proj_out#r1c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,5,K,512,768,0,512,768,1280,512,768,26,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.k_proj_out#r1c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.k_proj_out,4,5,K,512,768,512,768,1280,1536,512,768,27,0,static_sensitivity,42,65536,1769472,0.037037037037037035,1.2303912313897905
decoder_stack.layers.4.v_proj_out#r0c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,5,V,0,512,0,512,1536,2048,0,512,32,0,static_sensitivity,42,262144,1769472,0.14814814814814814,1.2303912313897905
decoder_stack.layers.4.v_proj_out#r0c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,5,V,0,512,512,768,2048,2304,0,512,33,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.v_proj_out#r1c0,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,5,V,512,768,0,512,1536,2048,512,768,34,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.2303912313897905
decoder_stack.layers.4.v_proj_out#r1c1,block_5/attn.c_attn,transformer.h.5.attn.c_attn,decoder_stack.layers.4.v_proj_out,4,5,V,512,768,512,768,2048,2304,512,768,35,0,static_sensitivity,42,65536,1769472,0.037037037037037035,1.2303912313897905
decoder_stack.layers.4.out_proj#r0c0,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,4,,0,512,0,512,0,512,0,512,62,5,static_sensitivity,42,262144,589824,0.4444444444444444,0.03443619924909243
decoder_stack.layers.4.out_proj#r0c1,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,4,,0,512,512,768,512,768,0,512,63,5,static_sensitivity,42,131072,589824,0.2222222222222222,0.03443619924909243
decoder_stack.layers.4.out_proj#r1c0,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,4,,512,768,0,512,0,512,512,768,64,5,static_sensitivity,42,131072,589824,0.2222222222222222,0.03443619924909243
decoder_stack.layers.4.out_proj#r1c1,block_4/attn.c_proj,transformer.h.4.attn.c_proj,decoder_stack.layers.4.out_proj,4,4,,512,768,512,768,512,768,512,768,65,5,static_sensitivity,42,65536,589824,0.1111111111111111,0.03443619924909243
decoder_stack.layers.4.ffn1#r0c0,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,0,512,0,512,0,512,18,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c1,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,512,1024,512,1024,0,512,19,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c2,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,1024,1536,1024,1536,0,512,20,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c3,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,1536,2048,1536,2048,0,512,21,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c4,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,2048,2560,2048,2560,0,512,37,7,static_sensitivity,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r0c5,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,0,512,2560,3072,2560,3072,0,512,60,7,static_sensitivity,42,262144,2359296,0.1111111111111111,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c0,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,0,512,0,512,512,768,24,7,static_sensitivity,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c1,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,512,1024,512,1024,512,768,43,7,static_sensitivity,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c2,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,1024,1536,1024,1536,512,768,67,7,static_sensitivity,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c3,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,1536,2048,1536,2048,512,768,41,7,static_sensitivity,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c4,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,2048,2560,2048,2560,512,768,38,7,static_sensitivity,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn1#r1c5,block_4/mlp.c_fc,transformer.h.4.mlp.c_fc,decoder_stack.layers.4.ffn1,4,4,,512,768,2560,3072,2560,3072,512,768,14,7,static_sensitivity,42,131072,2359296,0.05555555555555555,0.5316511568749547
decoder_stack.layers.4.ffn2#r0c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,0,512,0,512,0,512,0,512,57,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r0c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,0,512,512,768,512,768,0,512,58,0,static_sensitivity,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r1c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,512,1024,0,512,0,512,512,1024,59,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r1c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,512,1024,512,768,512,768,512,1024,61,0,static_sensitivity,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r2c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1024,1536,0,512,0,512,1024,1536,62,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r2c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1024,1536,512,768,512,768,1024,1536,63,0,static_sensitivity,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r3c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1536,2048,0,512,0,512,1536,2048,64,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r3c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,1536,2048,512,768,512,768,1536,2048,65,0,static_sensitivity,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r4c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,2048,2560,0,512,0,512,2048,2560,66,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r4c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,2048,2560,512,768,512,768,2048,2560,68,0,static_sensitivity,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.4.ffn2#r5c0,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,2560,3072,0,512,0,512,2560,3072,69,0,static_sensitivity,42,262144,2359296,0.1111111111111111,0.34283692270215055
decoder_stack.layers.4.ffn2#r5c1,block_4/mlp.c_proj,transformer.h.4.mlp.c_proj,decoder_stack.layers.4.ffn2,4,4,,2560,3072,512,768,512,768,2560,3072,70,0,static_sensitivity,42,131072,2359296,0.05555555555555555,0.34283692270215055
decoder_stack.layers.5.q_proj_out#r0c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,6,Q,0,512,0,512,0,512,0,512,44,0,static_sensitivity,42,262144,1769472,0.14814814814814814,1.1965366107972308
decoder_stack.layers.5.q_proj_out#r0c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,6,Q,0,512,512,768,512,768,0,512,45,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.q_proj_out#r1c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,6,Q,512,768,0,512,0,512,512,768,47,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.q_proj_out#r1c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.q_proj_out,5,6,Q,512,768,512,768,512,768,512,768,48,0,static_sensitivity,42,65536,1769472,0.037037037037037035,1.1965366107972308
decoder_stack.layers.5.k_proj_out#r0c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,6,K,0,512,0,512,768,1280,0,512,36,0,static_sensitivity,42,262144,1769472,0.14814814814814814,1.1965366107972308
decoder_stack.layers.5.k_proj_out#r0c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,6,K,0,512,512,768,1280,1536,0,512,39,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.k_proj_out#r1c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,6,K,512,768,0,512,768,1280,512,768,40,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.k_proj_out#r1c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.k_proj_out,5,6,K,512,768,512,768,1280,1536,512,768,42,0,static_sensitivity,42,65536,1769472,0.037037037037037035,1.1965366107972308
decoder_stack.layers.5.v_proj_out#r0c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,6,V,0,512,0,512,1536,2048,0,512,49,0,static_sensitivity,42,262144,1769472,0.14814814814814814,1.1965366107972308
decoder_stack.layers.5.v_proj_out#r0c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,6,V,0,512,512,768,2048,2304,0,512,50,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.v_proj_out#r1c0,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,6,V,512,768,0,512,1536,2048,512,768,51,0,static_sensitivity,42,131072,1769472,0.07407407407407407,1.1965366107972308
decoder_stack.layers.5.v_proj_out#r1c1,block_6/attn.c_attn,transformer.h.6.attn.c_attn,decoder_stack.layers.5.v_proj_out,5,6,V,512,768,512,768,2048,2304,512,768,52,0,static_sensitivity,42,65536,1769472,0.037037037037037035,1.1965366107972308
decoder_stack.layers.5.out_proj#r0c0,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,5,,0,512,0,512,0,512,0,512,18,5,static_sensitivity,42,262144,589824,0.4444444444444444,0.07990336355947818
decoder_stack.layers.5.out_proj#r0c1,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,5,,0,512,512,768,512,768,0,512,19,5,static_sensitivity,42,131072,589824,0.2222222222222222,0.07990336355947818
decoder_stack.layers.5.out_proj#r1c0,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,5,,512,768,0,512,0,512,512,768,20,5,static_sensitivity,42,131072,589824,0.2222222222222222,0.07990336355947818
decoder_stack.layers.5.out_proj#r1c1,block_5/attn.c_proj,transformer.h.5.attn.c_proj,decoder_stack.layers.5.out_proj,5,5,,512,768,512,768,512,768,512,768,21,5,static_sensitivity,42,65536,589824,0.1111111111111111,0.07990336355947818
decoder_stack.layers.5.ffn1#r0c0,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,0,512,0,512,0,512,57,1,static_sensitivity,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c1,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,512,1024,512,1024,0,512,58,1,static_sensitivity,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c2,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,1024,1536,1024,1536,0,512,59,1,static_sensitivity,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c3,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,1536,2048,1536,2048,0,512,61,1,static_sensitivity,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c4,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,2048,2560,2048,2560,0,512,62,1,static_sensitivity,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r0c5,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,0,512,2560,3072,2560,3072,0,512,63,1,static_sensitivity,42,262144,2359296,0.1111111111111111,0.2549498171737106
decoder_stack.layers.5.ffn1#r1c0,block_5/mlp.c_fc,transformer.h.5.mlp.c_fc,decoder_stack.layers.5.ffn1,5,5,,512,768,0,512,0,512,512,768,64,1,static_sensitivity,42,131072,2359296,0.05555555555555555,0.2549498171737106
